__layer,CEP,COD_ID,PN_CON,lon,lat,DIST,PAC,RAMAL,UNI_TR_MT,CTMT,UNI_TR_AT,SUB,CONJ,MUN,CEG_GD,BRR,CLAS_SUB,CNAE,TIP_CC,FAS_CON,GRU_TEN,TEN_FORN,GRU_TAR,SIT_ATIV,DAT_CON,CAR_INST,LIV,ARE_LOC,TIP_SIST,ENE_01,ENE_02,ENE_03,ENE_04,ENE_05,ENE_06,ENE_07,ENE_08,ENE_09,ENE_10,ENE_11,ENE_12,DIC_01,DIC_02,DIC_03,DIC_04,DIC_05,DIC_06,DIC_07,DIC_08,DIC_09,DIC_10,DIC_11,DIC_12,FIC_01,FIC_02,FIC_03,FIC_04,FIC_05,FIC_06,FIC_07,FIC_08,FIC_09,FIC_10,FIC_11,FIC_12,SEMRED,DESCR
UCBT_tab,01310-200,01af093ad35c43d6a480ece6b9a4f2ea7f7defb3ad41556ec41165192c91308c,10971520,,,390,33083328739348867L,12307012S1,14374917,AUG0202,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 1776 BELA VISTA,CO1,6810-2/02,COM-Tipo02,ABCN,BT,10,B3,DS,01/04/1974,8.5,0,UB,RD_INTERLIG,100.0,100.0,108.707,100.0,100.0,100.0,84.0,61.0,100.0,100.0,59.0,95.62,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,77dc25b7dc5df63392d0bd7b8307adc4b3c6386043dbbf6feaa31b6e034e2e84,10971520,,,390,33083328739348867L,12307012S1,14374917,AUG0202,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 1776 BELA VISTA,CO1,6810-2/02,COM-Tipo05,ABCN,BT,10,B3,DS,01/06/1977,70.8,0,UB,RD_INTERLIG,3120.0,3040.0,4609.181,3120.0,3760.0,2560.0,2150.4,1805.6,3040.0,2880.0,1368.8,3060.1,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,76c366d2fba65eccbc593787b246b5273e867105cd6e2312ec3f30366cd135ee,10971520,,,390,33083328739348867L,12307012S1,14374917,AUG0202,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 1776 BELA VISTA,CO3,6110-8/01,COM-Tipo04,ABCN,BT,10,B3,DS,01/08/1976,24.0,0,UB,RD_INTERLIG,5158.0,5496.0,6048.463,5212.0,5762.0,5290.0,4429.32,3346.46,5396.0,5850.0,2950.59,4945.9,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,af2b4d43ea82accb49f47bfb033f7f94696e885fcb9a3ee454e2bc600c768f97,10971365,,,390,33073873739357834L,12298004S1,14374600,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 1912 BELA VISTA,CO1,6810-2/02,COM-Tipo02,ABCN,BT,10,B3,DS,01/11/1983,22.4,0,UB,RD_INTERLIG,0.0,1600.0,532.665,180.0,100.0,130.0,109.2,61.0,20.0,450.0,277.3,468.57,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,9d80758923b1c64b09c337bf77dfb9962e05a2dd6bf4b26c9adaf66a33a3c77a,10971365,,,390,33073873739357834L,12298004S1,14374600,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 1912 BELA VISTA,CO9,8711-5/05,COM-Tipo01,ABCN,BT,10,B3,DS,01/01/1977,739.4,0,UB,RD_INTERLIG,44400.0,40000.0,57832.176,33200.0,42400.0,29200.0,21504.0,20252.0,38400.0,44400.0,22184.0,50109.28,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,ca8a3859cf4e3f147519ee617ee066e43ad8e023ac634cbf8ea3f863b4d98e9e,10971365,,,390,33073873739357834L,12298004S1,14374600,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 1912 BELA VISTA,CO1,6810-2/02,COM-Tipo02,ABCN,BT,10,B3,DS,01/03/1981,22.4,0,UB,RD_INTERLIG,100.0,100.0,108.707,180.0,610.0,610.0,58.8,48.8,100.0,200.0,177.0,47.81,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,be49bbd204a227a5f2b6f0960e9eeb9833ce780329229933ee8452302c764be7,10971365,,,390,33073873739357834L,12298004S1,14374600,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 1912 BELA VISTA,PP1,6423-9/00,SP-Tipo06,ABCN,BT,10,B3,DS,01/12/1988,23.1,0,UB,RD_INTERLIG,61.0,30.0,12.8,104.324,287.0,266.6,395.8,35.8,100.0,4.8,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,85aebafb955126f77f1d3d6ca3e052ffcf6ed21194ca4c7bef5b7b29ecf888e0,10971365,,,390,33073873739357834L,12298004S1,14374600,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 1912 BELA VISTA,CO1,6810-2/02,COM-Tipo03,ABCN,BT,10,B3,DS,01/11/1977,23.1,0,UB,RD_INTERLIG,620.0,640.0,837.045,700.0,730.0,410.0,235.2,85.4,880.0,1110.0,560.5,1004.09,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,802efa8d3f873a480e5eeaf434e5df461342a3e23a670465bc7f98780cd45a56,10971365,,,390,33073873739357834L,12298004S1,14374600,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 1912 BELA VISTA,CO1,6810-2/02,COM-Tipo02,ABCN,BT,10,B3,DS,01/11/1983,22.4,0,UB,RD_INTERLIG,100.0,100.0,10.871,120.0,100.0,1340.0,932.4,591.7,780.0,1120.0,554.6,946.72,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,758deeae858417346543f41df6a97e5bdcf0d0fbb02af14bf250e3760cc8fce2,10971365,,,390,33073873739357834L,12298004S1,14374600,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 1912 BELA VISTA,CO1,6810-2/02,COM-Tipo01,ABC,BT,10,B3,DS,01/09/1981,2.0,0,UB,RD_INTERLIG,0.0,0.0,0.0,0.0,0.0,0.0,0.84,30.5,50.0,87.0,269.63,1172.4,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,8b053f85590f8098263c37853a8fac72d053bdad3803969f752480b641c37f8b,10971365,,,390,33073873739357834L,12298004S1,14374600,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 1912 BELA VISTA,CO6,6911-7/01,COM-Tipo02,ABCN,BT,10,B3,DS,01/11/1977,23.1,0,UB,RD_INTERLIG,490.0,510.0,587.018,440.0,470.0,370.0,302.4,244.0,400.0,480.0,212.4,363.38,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,2d2600a27b45f0947baf40c8598e0b235246075659ee9b7b9e9c767702c965e8,10971365,,,390,33073873739357834L,12298004S1,14374600,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 1912 BELA VISTA,CO1,6810-2/02,COM-Tipo02,ABCN,BT,10,B3,DS,01/06/1979,23.1,0,UB,RD_INTERLIG,0.0,1997.0,921.836,817.6,821.0,825.6,577.58,453.47,735.2,896.0,478.49,736.91,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,cc620a7ebe84680ebb434cc3665b7a6b251785b1e633f576074bd1d657137ccd,10971365,,,390,33073873739357834L,12298004S1,14374600,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 1912 BELA VISTA,CO1,6810-2/02,COM-Tipo02,ABCN,BT,10,B3,DS,01/03/1981,22.4,0,UB,RD_INTERLIG,100.0,140.0,108.707,100.0,100.0,130.0,2058.0,646.6,1220.0,1240.0,631.3,1080.6,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,eed659d050175f21bcc77ae3264d34b518cc1a93b91da056b7acd36878b68d30,10971365,,,390,33073873739357834L,12298004S1,14374600,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 1912 BELA VISTA,CO1,6810-2/02,COM-Tipo02,ABCN,BT,10,B3,DS,01/06/1985,22.4,0,UB,RD_INTERLIG,580.0,590.0,510.923,170.0,240.0,10.0,25.2,158.6,110.0,70.0,112.1,678.96,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,014334562b64f79959b9275105aec3fff79ffe905984c4cac176a248a20e6db6,10971365,,,390,33073873739357834L,12298004S1,14374600,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 1912 BELA VISTA,CO1,6810-2/02,COM-Tipo02,ABCN,BT,10,B3,DS,01/07/1989,23.1,0,UB,RD_INTERLIG,460.0,399.0,108.707,49.0,241.0,1010.0,883.68,477.63,963.0,1136.0,562.27,1121.72,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,c71b924d41639f94c0028b4e675af1c61aed88fbf96fe32f87cfd76603dd763c, ,,,390,33068458739354574L,12297789S1,14374109,IBP0201,DIBP-EQ-TR1,DIBP,16584,3550308, ,AV PAULISTA 1948 BELA VISTA,RE1, ,RES-Tipo05,CN,BT,10,B1,AT,01/08/1986,4.4,0,UB,RD_INTERLIG,436.29,763.0,1038.0,790.0,926.0,636.0,598.0,728.0,769.0,819.0,673.0,734.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,2a31b153c2c4588cb895b43907eec3584810f81e88eb868b5f9aa05da40c0a6a,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2026 BELA VISTA,CO9,6421-2/00,COM-Tipo01,ABCN,BT,10,B3,DS,01/10/1975,238.3,0,UB,RD_INTERLIG,17008.0,20400.0,18276.71,16163.2,18681.6,14729.6,11303.04,9129.5,15638.4,18451.2,9249.31,17237.59,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,06e9223962ba298a8e9d7ae80b3d581b1cebec4ef9044e3d7b631e7089122cbc,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,RE1, ,RES-Tipo05,ABCN,BT,10,B1,DS,01/12/1972,41.1,0,UB,RD_INTERLIG,2536.04,5979.6,6818.4,6679.2,7315.2,5406.0,5868.0,5257.2,5770.8,6228.0,4054.8,6565.36,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,47d63f6d090a9c58f59443478cfb3cee0bedd4f7c3becb64867aacbf3c24ae68,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,CO1,6550-2/00,COM-Tipo05,ABCN,BT,10,B3,DS,01/12/1989,64.9,0,UB,RD_INTERLIG,3170.4,3175.2,4586.567,2791.2,3973.2,2463.6,1658.16,1425.94,2820.0,3414.0,1434.41,2939.99,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,c59b70eb87592b156609f396006874b169e215bdd00b2f940c4c5cf60377931c,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,CO1,4649-4/99,COM-Tipo04,ABCN,BT,10,B3,DS,01/05/1984,48.8,0,UB,RD_INTERLIG,5760.0,7120.0,9740.156,6560.0,7520.0,4480.0,3494.4,2976.8,5760.0,7280.0,2879.2,5431.69,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,a58b2e83c67236060ec645a71f1d3f1b53c70f6157a2dce8b9685f09dccc4e29,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,RE1, ,RES-Tipo01,ABN,BT,10,B1,DS,01/08/1973,0.7,0,UB,RD_INTERLIG,25.01,70.0,80.0,70.0,70.0,50.0,50.0,50.0,70.0,70.0,70.0,87.38,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,7072dc69138d469ff5d186fd469a313fdbb1d25eda1b3630087f745e8a90e4bc,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,RE1, ,RES-Tipo01,ABN,BT,10,B1,DS,01/12/1973,8.1,0,UB,RD_INTERLIG,11.0,50.0,19.0,50.0,50.0,50.0,50.0,50.0,50.0,91.0,67.0,154.37,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,b78e020bd150c7a491130f28c9fc328e52d6ea22202da28ce9d5c7eefea08568,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,CO3,6110-8/03,COM-Tipo02,ABN,BT,10,B3,DS,01/05/1973,2.5,0,UB,RD_INTERLIG,369.0,438.0,485.921,451.0,428.0,289.0,213.36,190.93,348.0,446.0,204.73,366.25,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,8df36253a63a6b50894d68e5f4890febaa39566118d6b77c936c57e86a3d31f9,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,CO3,6110-8/99,COM-Tipo02,BCN,BT,10,B3,DS,01/12/1988,3.0,0,UB,RD_INTERLIG,90.0,80.0,108.707,80.0,110.0,90.0,84.0,73.2,110.0,110.0,59.0,114.75,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,58d97b94f9248cb88a302255bb1aaf6d42d57ad04cb151d1549ae3c0fe3fdf32,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,RE1, ,RES-Tipo04,ABN,BT,10,B1,DS,01/03/1973,2.7,0,UB,RD_INTERLIG,115.07,230.0,430.0,280.0,360.0,250.0,240.0,290.0,300.0,250.0,220.0,339.82,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,6848febf9cc7fe08146477834b7ebcbd030be2d819ec7fcf16e64ad81b2c1347,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,RE1, ,RES-Tipo03,ABN,BT,10,B1,DS,01/05/1974,5.8,0,UB,RD_INTERLIG,85.05,180.0,180.0,50.0,250.0,90.0,100.0,90.0,110.0,80.0,100.0,174.76,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,4c2c34648cc1d0379c7f42b3c0e7e5be4d5f3d39de648cc370db2f585c8f97c9,1309838,,,390,33065242739366097L,12297660S1,14374078,AUG0202,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,RE1, ,RES-Tipo02,ABC,BT,10,B1,DS,01/09/1974,2.7,0,UB,RD_INTERLIG,70.04,170.0,170.0,120.0,110.0,90.0,80.0,120.0,110.0,170.0,130.0,281.56,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,a61307c89f96be3347faa8526d91e755fb582458ce7677510a03a08f46091d98,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,RE1, ,RES-Tipo04,ABCN,BT,10,B1,DS,01/07/1973,2.5,0,UB,RD_INTERLIG,194.13,338.0,354.0,313.0,338.0,223.0,167.0,196.0,280.0,314.0,251.0,314.57,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,e07834746495e106ef0ac4b0f82e2b805ccc01e83caed9152e563dc13030c7aa,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,RE1, ,RES-Tipo04,ABN,BT,10,B1,DS,01/09/1975,7.4,0,UB,RD_INTERLIG,211.64,381.0,512.0,327.0,496.0,324.0,264.0,396.0,498.0,623.0,449.0,512.64,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,0c60631e27f439549750c688fd9d7bc4fe27e3dcd3ceef47239ca64cdf1d0a36,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,CO1,6911-7/01,COM-Tipo02,ABN,BT,10,B3,DS,01/03/1974,7.5,0,UB,RD_INTERLIG,50.0,50.0,54.354,50.0,50.0,50.0,42.0,30.5,50.0,50.0,29.5,47.81,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,2488b5245354c12884c85da82a4fe25e846c6918f52d96ceab362f6ed42049b7,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,CO1,4649-4/10,COM-Tipo02,ABN,BT,10,B3,DS,01/06/1983,1.0,0,UB,RD_INTERLIG,50.0,6.0,54.354,50.0,2.0,50.0,42.0,0.61,50.0,50.0,1.18,47.81,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,9732c3c268c03d7cdc7c2393737d1da9532b1466be0f2ef53924ce3481e1ab47,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,RE1, ,RES-Tipo04,ABCN,BT,10,B1,DS,01/03/1973,6.5,0,UB,RD_INTERLIG,168.28,403.56,647.1,434.88,345.42,156.06,178.02,181.98,263.7,359.82,230.04,229.26,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,e1ad9061d28c7216c3892db7bedf90e7575be79c38b179cf76cfd47714174c0f,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,RE1, ,RES-Tipo01,ABCN,BT,10,B1,DS,01/10/1980,6.5,0,UB,RD_INTERLIG,25.01,62.0,101.0,98.0,41.0,27.0,28.0,36.0,32.0,52.0,50.0,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,0dfb0ef5238194d85c8c4374c7ab6dd5fdbd4a5492aff1621748b9680fd15a0c,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,RE1, ,RES-Tipo01,ABCN,BT,10,B1,DS,01/07/1974,8.5,0,UB,RD_INTERLIG,25.01,40.0,0.0,50.0,40.0,40.0,30.0,0.0,60.0,50.0,30.0,48.54,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,bcdde77b3adf08f8b44654e27483f494f16cd934690d797468dec64c5df0d6e8,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,RE1, ,RES-Tipo01,BCN,BT,10,B1,DS,01/05/1975,2.4,0,UB,RD_INTERLIG,14.5,50.0,102.0,50.0,70.0,28.0,25.0,33.0,58.0,51.0,23.0,21.36,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,ef89c11b9c559e2e5decba6e69730cce0ffbc1b75f7f39ac476995ff1e87e62b,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,RE1, ,RES-Tipo01,ABN,BT,10,B1,DS,01/10/1976,5.8,0,UB,RD_INTERLIG,25.01,50.0,60.0,40.0,50.0,50.0,50.0,50.0,50.0,40.0,40.0,48.54,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,e8c52cf164314a2c2048f1c391e8a3ea19b541517190218d4cd39cc9bb02f7ca,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,RE1, ,RES-Tipo01,ABN,BT,10,B1,DS,01/08/1976,2.5,0,UB,RD_INTERLIG,25.01,30.0,50.0,20.0,10.0,10.0,70.0,50.0,50.0,50.0,30.0,145.63,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,1c2433297e96bad6add54ab9575e7305bba2e2b2050250ee2e7b4df55117cb45,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,RE2, ,RES-Tipo01,ABN,BT,10,B1BR,DS,01/06/1974,6.8,0,UB,RD_INTERLIG,10.0,30.0,50.0,20.0,30.0,50.0,30.0,30.0,20.0,30.0,20.0,48.54,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
UCBT_tab,01310-200,201c325aaa86a6b45dcc0c536202018bbf097b304354d61ea7a6d528359642ab,10971323,,,390,33071144739360737L,12297875S1,14374375,AUG0201,DAUG-EQ-TR2,DAUG,16596,3550308, ,AV PAULISTA 2006 BELA VISTA,RE1, ,RES-Tipo01,ABN,BT,10,B1,DS,01/08/1973,2.5,0,UB,RD_INTERLIG,10.0,10.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,10.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0, 
